date,open,high,low,close
2024-05-21T15:15:00+05:30,1582.55,1584.9,1579.7,1581.0
2024-05-22T09:15:00+05:30,1582.55,1588.1,1575.45,1577.3
2024-05-22T09:30:00+05:30,1577.3,1581.35,1575.5,1576.8
2024-05-22T09:45:00+05:30,1576.8,1582.0,1575.0,1580.95
2024-05-22T10:00:00+05:30,1580.6,1580.8,1577.1,1579.45
2024-05-22T10:15:00+05:30,1579.75,1580.5,1577.0,1577.3
2024-05-22T10:30:00+05:30,1577.3,1581.3,1577.0,1580.1
2024-05-22T10:45:00+05:30,1580.45,1584.45,1579.75,1582.05
2024-05-22T11:00:00+05:30,1582.0,1582.05,1578.7,1578.7
2024-05-22T11:15:00+05:30,1578.85,1580.8,1578.05,1580.3
2024-05-22T11:30:00+05:30,1580.3,1581.5,1579.5,1580.0
2024-05-22T11:45:00+05:30,1580.0,1584.9,1579.35,1584.0
2024-05-22T12:00:00+05:30,1583.7,1585.0,1582.95,1583.5
2024-05-22T12:15:00+05:30,1583.5,1585.85,1581.05,1583.95
2024-05-22T12:30:00+05:30,1583.95,1586.9,1583.05,1586.8
2024-05-22T12:45:00+05:30,1586.5,1587.3,1584.35,1585.7
2024-05-22T13:00:00+05:30,1585.65,1587.3,1584.35,1586.9
2024-05-22T13:15:00+05:30,1586.6,1587.3,1584.2,1585.55
2024-05-22T13:30:00+05:30,1585.15,1590.0,1585.0,1585.7
2024-05-22T13:45:00+05:30,1585.7,1585.7,1583.15,1584.75
2024-05-22T14:00:00+05:30,1584.75,1587.0,1582.9,1586.0
2024-05-22T14:15:00+05:30,1585.6,1586.35,1583.2,1583.2
2024-05-22T14:30:00+05:30,1583.25,1585.75,1582.3,1584.55
2024-05-22T14:45:00+05:30,1584.25,1585.6,1582.35,1584.1
2024-05-22T15:00:00+05:30,1584.95,1586.1,1583.2,1583.55
2024-05-22T15:15:00+05:30,1583.6,1587.0,1581.75,1585.0
2024-05-23T09:15:00+05:30,1587.3,1591.85,1581.25,1586.25
2024-05-23T09:30:00+05:30,1586.95,1594.6,1584.4,1593.8
2024-05-23T09:45:00+05:30,1593.8,1594.0,1586.5,1593.0
2024-05-23T10:00:00+05:30,1593.0,1593.1,1587.05,1589.8
2024-05-23T10:15:00+05:30,1589.3,1593.75,1587.0,1588.05
2024-05-23T10:30:00+05:30,1588.35,1591.0,1583.7,1584.7
2024-05-23T10:45:00+05:30,1585.0,1586.25,1584.0,1585.1
2024-05-23T11:00:00+05:30,1585.7,1586.45,1584.1,1584.55
2024-05-23T11:15:00+05:30,1585.0,1586.3,1584.1,1585.0
2024-05-23T11:30:00+05:30,1584.85,1590.0,1584.5,1587.45
2024-05-23T11:45:00+05:30,1587.45,1589.0,1584.0,1588.1
2024-05-23T12:00:00+05:30,1589.0,1589.0,1584.3,1585.6
2024-05-23T12:15:00+05:30,1586.0,1590.3,1585.25,1589.8
2024-05-23T12:30:00+05:30,1589.85,1599.5,1587.9,1594.95
