date,open,high,low,close
2024-05-21T15:15:00+05:30,1504.85,1505.25,1493.55,1496.0
2024-05-22T09:15:00+05:30,1508.0,1510.95,1490.55,1492.9
2024-05-22T09:30:00+05:30,1492.1,1495.85,1474.8,1481.95
2024-05-22T09:45:00+05:30,1481.9,1486.1,1471.65,1484.6
2024-05-22T10:00:00+05:30,1484.6,1488.05,1478.05,1483.05
2024-05-22T10:15:00+05:30,1483.0,1484.8,1479.1,1484.4
2024-05-22T10:30:00+05:30,1484.4,1486.85,1481.25,1481.8
2024-05-22T10:45:00+05:30,1481.8,1482.3,1479.0,1479.0
2024-05-22T11:00:00+05:30,1479.1,1480.2,1476.25,1479.35
2024-05-22T11:15:00+05:30,1479.35,1486.95,1478.0,1486.15
2024-05-22T11:30:00+05:30,1486.95,1488.15,1481.4,1483.0
2024-05-22T11:45:00+05:30,1483.0,1484.4,1481.0,1482.35
2024-05-22T12:00:00+05:30,1482.35,1486.8,1481.65,1486.4
2024-05-22T12:15:00+05:30,1486.4,1487.25,1478.05,1479.6
2024-05-22T12:30:00+05:30,1479.65,1480.25,1477.0,1477.8
2024-05-22T12:45:00+05:30,1477.75,1478.1,1473.15,1474.55
2024-05-22T13:00:00+05:30,1475.0,1475.0,1468.0,1469.0
2024-05-22T13:15:00+05:30,1469.65,1474.15,1468.85,1471.15
2024-05-22T13:30:00+05:30,1471.1,1472.45,1465.0,1468.65
2024-05-22T13:45:00+05:30,1468.5,1468.5,1460.0,1465.85
2024-05-22T14:00:00+05:30,1466.45,1469.85,1465.85,1466.0
2024-05-22T14:15:00+05:30,1466.0,1468.95,1465.0,1466.1
2024-05-22T14:30:00+05:30,1466.75,1470.5,1466.1,1470.05
2024-05-22T14:45:00+05:30,1470.45,1472.35,1466.6,1466.6
2024-05-22T15:00:00+05:30,1467.0,1484.35,1466.6,1479.0
2024-05-22T15:15:00+05:30,1479.0,1481.35,1476.1,1480.45
2024-05-23T09:15:00+05:30,1481.0,1486.0,1463.85,1472.05
2024-05-23T09:30:00+05:30,1473.55,1483.6,1470.15,1483.4
2024-05-23T09:45:00+05:30,1483.6,1483.9,1478.0,1480.25
2024-05-23T10:00:00+05:30,1480.0,1480.3,1476.0,1478.0
2024-05-23T10:15:00+05:30,1477.75,1479.2,1475.45,1476.3
2024-05-23T10:30:00+05:30,1476.45,1476.65,1470.0,1471.35
2024-05-23T10:45:00+05:30,1470.3,1481.45,1470.15,1477.55
2024-05-23T11:00:00+05:30,1478.0,1479.95,1477.75,1479.25
2024-05-23T11:15:00+05:30,1478.3,1484.3,1478.25,1483.0
2024-05-23T11:30:00+05:30,1483.0,1487.85,1483.0,1486.85
2024-05-23T11:45:00+05:30,1486.85,1487.9,1482.4,1486.8
2024-05-23T12:00:00+05:30,1486.8,1491.95,1486.8,1490.2
2024-05-23T12:15:00+05:30,1490.0,1492.65,1487.75,1492.35
2024-05-23T12:30:00+05:30,1492.2,1496.0,1490.0,1495.35
2024-05-23T12:45:00+05:30,1495.15,1496.7,1491.1,1492.1
2024-05-23T13:00:00+05:30,1492.1,1492.85,1488.55,1489.85
2024-05-23T13:15:00+05:30,1489.05,1493.0,1487.7,1492.75
2024-05-23T13:30:00+05:30,1492.9,1499.9,1491.6,1496.5
2024-05-23T13:45:00+05:30,1496.5,1499.1,1494.5,1496.0
2024-05-23T14:00:00+05:30,1495.85,1497.15,1494.2,1495.6
2024-05-23T14:15:00+05:30,1495.6,1495.6,1489.0,1490.6
2024-05-23T14:30:00+05:30,1490.45,1494.25,1489.75,1493.4
2024-05-23T14:45:00+05:30,1492.45,1494.45,1489.6,1492.95
2024-05-23T15:00:00+05:30,1492.75,1494.85,1490.0,1493.3
2024-05-23T15:15:00+05:30,1492.2,1497.85,1491.0,1491.2
2024-05-24T09:15:00+05:30,1493.95,1497.0,1486.0,1490.0
2024-05-24T09:30:00+05:30,1490.0,1493.45,1483.6,1488.75
2024-05-24T09:45:00+05:30,1488.0,1489.65,1481.1,1484.7
2024-05-24T10:00:00+05:30,1484.7,1487.85,1480.5,1487.05
2024-05-24T10:15:00+05:30,1487.05,1489.8,1486.0,1486.6
2024-05-24T10:30:00+05:30,1487.5,1493.9,1485.2,1493.0
2024-05-24T10:45:00+05:30,1493.0,1507.65,1491.45,1504.1
2024-05-24T11:00:00+05:30,1503.4,1506.0,1498.05,1503.1
2024-05-24T11:15:00+05:30,1504.2,1528.55,1502.5,1523.95
2024-05-24T11:30:00+05:30,1524.0,1555.0,1523.4,1543.0
2024-05-24T11:45:00+05:30,1543.0,1543.25,1532.1,1539.0
2024-05-24T12:00:00+05:30,1539.0,1547.7,1536.0,1541.05
2024-05-24T12:15:00+05:30,1540.3,1552.85,1539.9,1550.3
2024-05-24T12:30:00+05:30,1550.05,1555.0,1542.25,1546.05
2024-05-24T12:45:00+05:30,1546.05,1551.15,1543.2,1549.45
2024-05-24T13:00:00+05:30,1548.95,1554.5,1546.3,1554.35
2024-05-24T13:15:00+05:30,1554.0,1554.95,1547.2,1552.1
2024-05-24T13:30:00+05:30,1552.4,1564.0,1550.5,1561.0
2024-05-24T13:45:00+05:30,1561.9,1566.9,1558.55,1562.9
2024-05-24T14:00:00+05:30,1562.2,1581.0,1558.6,1580.95
2024-05-24T14:15:00+05:30,1581.0,1587.0,1568.0,1574.0
2024-05-24T14:30:00+05:30,1574.0,1576.95,1564.9,1576.15
2024-05-24T14:45:00+05:30,1576.9,1579.2,1566.6,1569.25
2024-05-24T15:00:00+05:30,1569.5,1581.75,1565.0,1573.65
2024-05-24T15:15:00+05:30,1573.6,1577.15,1565.45,1569.95
2024-05-27T09:15:00+05:30,1589.9,1589.9,1550.65,1557.0
2024-05-27T09:30:00+05:30,1556.25,1568.0,1549.7,1562.05
2024-05-27T09:45:00+05:30,1563.85,1564.75,1550.35,1559.0
2024-05-27T10:00:00+05:30,1558.4,1572.5,1556.7,1559.2
2024-05-27T10:15:00+05:30,1559.35,1559.35,1547.0,1551.85
2024-05-27T10:30:00+05:30,1550.9,1559.4,1549.05,1549.3
2024-05-27T10:45:00+05:30,1549.15,1552.5,1543.1,1548.0
2024-05-27T11:00:00+05:30,1548.0,1548.15,1539.2,1540.15
2024-05-27T11:15:00+05:30,1539.6,1539.65,1533.1,1534.3
2024-05-27T11:30:00+05:30,1534.25,1559.15,1533.95,1553.0
2024-05-27T11:45:00+05:30,1552.8,1561.1,1551.8,1554.95
2024-05-27T12:00:00+05:30,1554.95,1560.9,1551.75,1554.55
2024-05-27T12:15:00+05:30,1555.3,1556.3,1547.3,1553.55
2024-05-27T12:30:00+05:30,1553.6,1561.5,1550.1,1558.1
2024-05-27T12:45:00+05:30,1558.5,1560.0,1555.5,1557.1
2024-05-27T13:00:00+05:30,1557.2,1566.45,1555.25,1564.15
2024-05-27T13:15:00+05:30,1564.1,1587.0,1560.4,1586.0
2024-05-27T13:30:00+05:30,1586.0,1591.0,1577.1,1582.7
2024-05-27T13:45:00+05:30,1583.7,1587.1,1576.05,1582.8
2024-05-27T14:00:00+05:30,1582.8,1584.7,1575.75,1579.65
2024-05-27T14:15:00+05:30,1579.65,1586.0,1570.9,1575.85
2024-05-27T14:30:00+05:30,1575.85,1583.2,1573.0,1574.85
2024-05-27T14:45:00+05:30,1573.85,1577.0,1568.05,1570.95
2024-05-27T15:00:00+05:30,1570.95,1579.4,1567.7,1571.7
2024-05-27T15:15:00+05:30,1571.55,1575.95,1566.3,1568.0
2024-05-28T09:15:00+05:30,1579.0,1600.0,1569.75,1593.5
2024-05-28T09:30:00+05:30,1592.5,1594.1,1572.2,1577.85
2024-05-28T09:45:00+05:30,1577.05,1577.8,1572.45,1573.25
