date,open,high,low,close
2024-05-21T15:15:00+05:30,1404.05,1406.0,1400.0,1402.8
2024-05-22T09:15:00+05:30,1409.0,1409.0,1396.8,1400.0
2024-05-22T09:30:00+05:30,1400.05,1401.8,1397.2,1400.5
2024-05-22T09:45:00+05:30,1400.5,1403.4,1397.2,1400.95
2024-05-22T10:00:00+05:30,1400.9,1403.05,1399.7,1402.05
2024-05-22T10:15:00+05:30,1402.05,1404.0,1400.0,1402.35
2024-05-22T10:30:00+05:30,1402.35,1403.3,1400.1,1401.0
2024-05-22T10:45:00+05:30,1401.0,1403.65,1399.15,1400.35
2024-05-22T11:00:00+05:30,1400.3,1401.75,1399.25,1400.55
2024-05-22T11:15:00+05:30,1400.8,1402.95,1400.0,1402.25
2024-05-22T11:30:00+05:30,1402.25,1403.3,1401.1,1402.65
2024-05-22T11:45:00+05:30,1402.6,1404.4,1399.7,1400.1
2024-05-22T12:00:00+05:30,1400.75,1402.8,1399.6,1400.3
2024-05-22T12:15:00+05:30,1400.3,1402.15,1399.6,1400.9
2024-05-22T12:30:00+05:30,1400.85,1402.0,1399.7,1400.5
2024-05-22T12:45:00+05:30,1400.55,1401.8,1399.95,1400.1
2024-05-22T13:00:00+05:30,1400.5,1400.95,1399.85,1400.0
2024-05-22T13:15:00+05:30,1400.05,1402.4,1400.0,1401.3
2024-05-22T13:30:00+05:30,1401.3,1403.85,1400.75,1402.2
2024-05-22T13:45:00+05:30,1402.1,1403.85,1400.35,1402.4
2024-05-22T14:00:00+05:30,1402.4,1407.55,1400.0,1401.55
2024-05-22T14:15:00+05:30,1401.65,1402.95,1398.0,1398.45
2024-05-22T14:30:00+05:30,1398.0,1400.7,1393.85,1400.1
2024-05-22T14:45:00+05:30,1400.0,1400.5,1391.85,1397.0
2024-05-22T15:00:00+05:30,1396.65,1408.0,1395.75,1407.35
2024-05-22T15:15:00+05:30,1407.45,1413.15,1407.0,1412.0
2024-05-23T09:15:00+05:30,1409.95,1421.7,1406.6,1415.0
