date,open,high,low,close
2024-05-21T15:15:00+05:30,8823.65,8829.45,8800.0,8800.0
2024-05-22T09:15:00+05:30,8840.0,8840.0,8755.9,8787.9
2024-05-22T09:30:00+05:30,8787.9,8805.0,8775.6,8776.95
2024-05-22T09:45:00+05:30,8776.25,8795.0,8765.35,8792.55
2024-05-22T10:00:00+05:30,8793.4,8803.55,8786.6,8791.15
2024-05-22T10:15:00+05:30,8792.3,8803.0,8790.0,8799.9
2024-05-22T10:30:00+05:30,8799.95,8803.0,8790.0,8797.4
2024-05-22T10:45:00+05:30,8796.4,8810.3,8791.05,8808.0
2024-05-22T11:00:00+05:30,8808.05,8815.0,8801.1,8811.7
2024-05-22T11:15:00+05:30,8810.4,8816.25,8790.05,8809.5
2024-05-22T11:30:00+05:30,8807.4,8810.1,8788.0,8790.0
2024-05-22T11:45:00+05:30,8790.0,8800.0,8790.0,8794.35
2024-05-22T12:00:00+05:30,8794.35,8799.4,8787.0,8790.55
2024-05-22T12:15:00+05:30,8790.55,8800.0,8755.0,8766.0
2024-05-22T12:30:00+05:30,8765.95,8775.95,8750.05,8752.7
2024-05-22T12:45:00+05:30,8753.6,8779.8,8736.0,8772.35
2024-05-22T13:00:00+05:30,8772.55,8785.85,8770.55,8777.95
2024-05-22T13:15:00+05:30,8780.95,8799.0,8778.3,8797.0
2024-05-22T13:30:00+05:30,8797.0,8800.0,8792.1,8800.0
2024-05-22T13:45:00+05:30,8800.0,8809.6,8790.0,8802.95
2024-05-22T14:00:00+05:30,8802.25,8815.0,8793.7,8809.9
2024-05-22T14:15:00+05:30,8808.85,8815.0,8797.5,8800.0
2024-05-22T14:30:00+05:30,8800.0,8815.45,8799.0,8815.45
2024-05-22T14:45:00+05:30,8815.65,8819.9,8794.75,8798.0
2024-05-22T15:00:00+05:30,8800.0,8814.0,8798.3,8806.1
2024-05-22T15:15:00+05:30,8805.05,8810.0,8794.95,8800.0
2024-05-23T09:15:00+05:30,8818.1,8849.95,8751.2,8791.0
2024-05-23T09:30:00+05:30,8791.0,8843.05,8788.6,8820.2
2024-05-23T09:45:00+05:30,8820.2,8825.0,8800.0,8820.2
2024-05-23T10:00:00+05:30,8820.0,8820.0,8786.45,8801.5
2024-05-23T10:15:00+05:30,8799.3,8807.45,8775.05,8786.6
2024-05-23T10:30:00+05:30,8784.2,8787.2,8756.0,8762.65
2024-05-23T10:45:00+05:30,8762.6,8790.0,8756.5,8787.0
2024-05-23T11:00:00+05:30,8787.0,8803.0,8776.55,8780.7
2024-05-23T11:15:00+05:30,8779.6,8787.7,8773.55,8787.7
2024-05-23T11:30:00+05:30,8786.95,8814.95,8786.95,8799.6
2024-05-23T11:45:00+05:30,8799.65,8835.0,8788.0,8810.1
2024-05-23T12:00:00+05:30,8810.0,8845.7,8802.6,8845.7
2024-05-23T12:15:00+05:30,8845.7,8890.0,8838.0,8883.35
2024-05-23T12:30:00+05:30,8884.7,8899.9,8865.75,8875.25
2024-05-23T12:45:00+05:30,8875.25,8894.3,8860.0,8890.0
2024-05-23T13:00:00+05:30,8891.0,8900.0,8876.3,8888.8
2024-05-23T13:15:00+05:30,8890.95,8908.15,8880.0,8891.6
2024-05-23T13:30:00+05:30,8889.75,8905.0,8885.0,8897.5
2024-05-23T13:45:00+05:30,8897.5,8938.0,8889.45,8932.95
2024-05-23T14:00:00+05:30,8932.95,8950.0,8919.25,8946.4
2024-05-23T14:15:00+05:30,8946.35,8960.0,8923.75,8934.75
2024-05-23T14:30:00+05:30,8932.65,8959.65,8920.0,8951.2
2024-05-23T14:45:00+05:30,8954.8,8975.0,8943.0,8967.75
2024-05-23T15:00:00+05:30,8967.35,8985.0,8958.0,8971.35
2024-05-23T15:15:00+05:30,8970.9,8971.2,8936.65,8937.0
2024-05-24T09:15:00+05:30,8971.2,8981.0,8886.0,8917.0
2024-05-24T09:30:00+05:30,8916.0,8931.0,8912.0,8918.0
2024-05-24T09:45:00+05:30,8916.0,8950.0,8916.0,8944.0
2024-05-24T10:00:00+05:30,8942.65,8946.0,8932.55,8940.0
2024-05-24T10:15:00+05:30,8942.4,8944.2,8907.55,8913.7
2024-05-24T10:30:00+05:30,8912.7,8920.3,8903.0,8906.05
2024-05-24T10:45:00+05:30,8906.05,8919.8,8891.05,8918.25
2024-05-24T11:00:00+05:30,8918.25,8919.95,8895.0,8895.45
