date,open,high,low,close
2024-05-21T15:15:00+05:30,820.55,824.0,819.9,821.9
2024-05-22T09:15:00+05:30,826.5,839.25,821.55,834.8
2024-05-22T09:30:00+05:30,834.8,836.0,829.15,830.1
2024-05-22T09:45:00+05:30,830.1,837.0,827.4,836.5
2024-05-22T10:00:00+05:30,836.5,842.65,834.3,838.35
2024-05-22T10:15:00+05:30,838.35,839.35,832.3,833.75
2024-05-22T10:30:00+05:30,833.0,836.0,832.7,835.95
2024-05-22T10:45:00+05:30,835.15,836.5,833.05,835.0
2024-05-22T11:00:00+05:30,835.0,836.1,832.0,833.0
2024-05-22T11:15:00+05:30,832.85,836.5,832.0,836.1
2024-05-22T11:30:00+05:30,835.95,836.0,834.05,834.45
2024-05-22T11:45:00+05:30,834.45,835.95,832.6,834.3
2024-05-22T12:00:00+05:30,834.3,835.1,832.6,833.95
2024-05-22T12:15:00+05:30,834.35,835.6,833.85,834.9
2024-05-22T12:30:00+05:30,835.0,839.2,835.0,838.9
2024-05-22T12:45:00+05:30,838.95,839.5,837.0,839.0
2024-05-22T13:00:00+05:30,839.0,839.5,837.8,838.95
2024-05-22T13:15:00+05:30,838.95,839.0,834.55,838.65
2024-05-22T13:30:00+05:30,838.95,839.25,837.3,838.0
2024-05-22T13:45:00+05:30,838.0,838.0,834.5,835.25
2024-05-22T14:00:00+05:30,835.65,839.3,835.3,837.2
2024-05-22T14:15:00+05:30,838.0,839.0,836.9,836.9
2024-05-22T14:30:00+05:30,836.75,838.95,836.0,838.25
2024-05-22T14:45:00+05:30,838.25,839.0,835.6,836.7
2024-05-22T15:00:00+05:30,837.2,838.5,834.45,834.95
2024-05-22T15:15:00+05:30,834.85,835.55,829.5,830.0
2024-05-23T09:15:00+05:30,840.0,855.0,840.0,843.35
2024-05-23T09:30:00+05:30,843.35,844.7,838.6,841.25
2024-05-23T09:45:00+05:30,841.3,847.55,841.05,846.25
2024-05-23T10:00:00+05:30,845.3,845.95,836.95,842.8
2024-05-23T10:15:00+05:30,842.6,843.4,838.0,839.05
2024-05-23T10:30:00+05:30,839.65,839.95,836.4,838.35
2024-05-23T10:45:00+05:30,838.35,840.6,838.35,839.6
2024-05-23T11:00:00+05:30,840.35,840.35,838.9,840.05
2024-05-23T11:15:00+05:30,840.05,840.1,836.55,837.7
2024-05-23T11:30:00+05:30,837.7,837.7,835.4,836.8
2024-05-23T11:45:00+05:30,836.8,837.95,835.25,835.7
2024-05-23T12:00:00+05:30,835.6,836.0,834.0,834.0
2024-05-23T12:15:00+05:30,834.5,835.5,832.05,833.65
2024-05-23T12:30:00+05:30,833.7,835.0,833.0,834.65
2024-05-23T12:45:00+05:30,833.7,835.1,833.5,833.95
2024-05-23T13:00:00+05:30,834.0,834.0,831.95,831.95
2024-05-23T13:15:00+05:30,832.6,832.95,827.8,829.85
2024-05-23T13:30:00+05:30,830.3,833.0,829.0,832.75
2024-05-23T13:45:00+05:30,832.75,834.0,832.1,832.95
2024-05-23T14:00:00+05:30,832.95,836.7,831.4,836.55
2024-05-23T14:15:00+05:30,836.7,840.0,836.0,839.3
2024-05-23T14:30:00+05:30,839.3,845.0,838.1,843.35
2024-05-23T14:45:00+05:30,844.0,847.75,843.3,847.55
2024-05-23T15:00:00+05:30,847.55,849.0,846.05,848.9
2024-05-23T15:15:00+05:30,848.45,852.0,837.0,848.45
2024-05-24T09:15:00+05:30,846.0,853.0,843.1,847.85
2024-05-24T09:30:00+05:30,847.3,847.5,835.0,840.9
2024-05-24T09:45:00+05:30,840.8,840.8,835.85,836.2
2024-05-24T10:00:00+05:30,836.1,837.5,835.7,836.5
2024-05-24T10:15:00+05:30,836.45,837.95,835.7,837.05
2024-05-24T10:30:00+05:30,837.05,838.0,835.9,836.5
2024-05-24T10:45:00+05:30,836.45,837.35,835.15,836.85
2024-05-24T11:00:00+05:30,837.1,839.0,836.85,837.5
2024-05-24T11:15:00+05:30,837.45,837.45,835.55,836.75
2024-05-24T11:30:00+05:30,836.95,837.0,835.0,835.75
2024-05-24T11:45:00+05:30,835.75,836.0,832.45,833.2
2024-05-24T12:00:00+05:30,833.6,834.2,833.0,833.1
2024-05-24T12:15:00+05:30,833.7,833.95,832.1,833.6
2024-05-24T12:30:00+05:30,833.7,833.7,832.25,833.3
2024-05-24T12:45:00+05:30,833.0,833.6,832.8,833.3
2024-05-24T13:00:00+05:30,833.3,833.5,831.55,833.05
2024-05-24T13:15:00+05:30,833.05,834.5,831.4,833.7
2024-05-24T13:30:00+05:30,833.7,837.1,833.7,834.4
2024-05-24T13:45:00+05:30,834.4,835.0,833.05,834.45
2024-05-24T14:00:00+05:30,833.6,834.95,832.3,832.7
2024-05-24T14:15:00+05:30,832.7,832.7,828.05,828.05
2024-05-24T14:30:00+05:30,828.05,829.05,826.5,827.0
2024-05-24T14:45:00+05:30,827.0,827.6,824.05,824.95
2024-05-24T15:00:00+05:30,824.95,825.0,820.15,824.6
2024-05-24T15:15:00+05:30,824.95,825.0,822.85,825.0
2024-05-27T09:15:00+05:30,831.9,847.8,828.65,845.3
2024-05-27T09:30:00+05:30,845.85,847.35,840.75,844.25
2024-05-27T09:45:00+05:30,843.6,847.85,841.7,844.8
2024-05-27T10:00:00+05:30,844.85,851.7,844.05,844.5
2024-05-27T10:15:00+05:30,844.5,844.95,839.85,841.6
2024-05-27T10:30:00+05:30,841.6,845.0,840.0,843.9
2024-05-27T10:45:00+05:30,843.15,845.0,839.6,842.5
2024-05-27T11:00:00+05:30,842.8,845.0,839.25,843.05
2024-05-27T11:15:00+05:30,843.45,843.45,837.35,838.0
2024-05-27T11:30:00+05:30,837.95,839.15,836.0,839.15
2024-05-27T11:45:00+05:30,839.15,839.65,838.6,839.1
2024-05-27T12:00:00+05:30,839.1,840.0,837.9,839.6
2024-05-27T12:15:00+05:30,839.6,839.95,837.5,837.95
2024-05-27T12:30:00+05:30,837.95,839.45,837.65,839.45
2024-05-27T12:45:00+05:30,839.45,839.5,838.8,838.9
2024-05-27T13:00:00+05:30,838.9,839.35,838.7,839.0
2024-05-27T13:15:00+05:30,839.0,844.85,838.95,844.85
2024-05-27T13:30:00+05:30,844.85,849.1,844.2,845.0
2024-05-27T13:45:00+05:30,844.7,846.55,840.3,844.9
2024-05-27T14:00:00+05:30,844.85,848.0,844.5,845.05
2024-05-27T14:15:00+05:30,845.2,848.25,844.75,848.25
2024-05-27T14:30:00+05:30,848.25,848.6,841.9,844.7
2024-05-27T14:45:00+05:30,844.7,846.35,843.2,845.7
2024-05-27T15:00:00+05:30,845.9,848.8,840.8,848.2
2024-05-27T15:15:00+05:30,848.2,850.0,842.0,842.0
2024-05-28T09:15:00+05:30,848.95,863.75,847.0,847.45
2024-05-28T09:30:00+05:30,847.45,848.1,843.5,844.0
2024-05-28T09:45:00+05:30,844.2,848.9,844.2,848.9
