date,open,high,low,close
2024-05-21T15:15:00+05:30,6737.0,6760.0,6736.6,6755.0
2024-05-22T09:15:00+05:30,6777.45,6777.45,6740.15,6740.3
2024-05-22T09:30:00+05:30,6740.3,6756.95,6736.15,6742.4
2024-05-22T09:45:00+05:30,6738.95,6764.55,6734.75,6759.7
2024-05-22T10:00:00+05:30,6759.0,6759.0,6741.05,6753.05
2024-05-22T10:15:00+05:30,6754.0,6757.95,6738.95,6740.65
2024-05-22T10:30:00+05:30,6742.9,6758.65,6740.0,6749.75
2024-05-22T10:45:00+05:30,6750.0,6764.15,6747.0,6758.3
2024-05-22T11:00:00+05:30,6757.0,6757.0,6747.05,6755.25
2024-05-22T11:15:00+05:30,6754.25,6756.0,6745.1,6747.95
2024-05-22T11:30:00+05:30,6747.95,6759.95,6745.1,6757.95
2024-05-22T11:45:00+05:30,6756.3,6768.7,6756.1,6761.0
2024-05-22T12:00:00+05:30,6762.0,6767.6,6752.2,6757.0
2024-05-22T12:15:00+05:30,6757.1,6764.9,6752.75,6755.9
2024-05-22T12:30:00+05:30,6753.2,6765.0,6752.0,6765.0
2024-05-22T12:45:00+05:30,6763.55,6765.9,6755.0,6759.7
2024-05-22T13:00:00+05:30,6757.55,6760.0,6750.0,6757.5
2024-05-22T13:15:00+05:30,6755.2,6759.95,6750.0,6755.5
2024-05-22T13:30:00+05:30,6754.15,6763.5,6753.7,6761.15
2024-05-22T13:45:00+05:30,6759.25,6768.0,6751.05,6765.9
2024-05-22T14:00:00+05:30,6765.0,6768.95,6756.15,6766.0
2024-05-22T14:15:00+05:30,6764.05,6767.0,6761.45,6765.0
2024-05-22T14:30:00+05:30,6763.1,6767.9,6758.15,6766.5
2024-05-22T14:45:00+05:30,6766.5,6768.85,6753.3,6755.0
2024-05-22T15:00:00+05:30,6756.35,6760.0,6727.25,6733.1
2024-05-22T15:15:00+05:30,6733.1,6755.05,6728.1,6754.0
2024-05-23T09:15:00+05:30,6759.55,6765.5,6730.05,6754.25
2024-05-23T09:30:00+05:30,6754.2,6778.0,6744.8,6766.9
2024-05-23T09:45:00+05:30,6766.9,6775.95,6756.45,6774.0
2024-05-23T10:00:00+05:30,6772.9,6786.95,6765.45,6774.85
2024-05-23T10:15:00+05:30,6772.25,6785.25,6765.0,6769.0
2024-05-23T10:30:00+05:30,6771.9,6779.0,6752.2,6758.0
2024-05-23T10:45:00+05:30,6756.6,6775.0,6754.8,6772.55
2024-05-23T11:00:00+05:30,6772.0,6779.0,6765.15,6771.9
2024-05-23T11:15:00+05:30,6771.9,6780.0,6770.0,6775.5
2024-05-23T11:30:00+05:30,6775.5,6779.7,6769.0,6775.15
2024-05-23T11:45:00+05:30,6775.15,6784.6,6765.0,6777.95
2024-05-23T12:00:00+05:30,6775.85,6777.45,6757.35,6765.0
2024-05-23T12:15:00+05:30,6766.0,6775.0,6762.25,6775.0
2024-05-23T12:30:00+05:30,6774.65,6820.5,6768.2,6810.0
2024-05-23T12:45:00+05:30,6807.45,6822.4,6795.05,6818.0
2024-05-23T13:00:00+05:30,6819.0,6835.0,6810.45,6812.5
2024-05-23T13:15:00+05:30,6812.55,6827.4,6796.0,6823.85
2024-05-23T13:30:00+05:30,6820.6,6827.1,6805.0,6814.0
2024-05-23T13:45:00+05:30,6814.05,6823.95,6810.3,6815.2
2024-05-23T14:00:00+05:30,6817.95,6833.0,6812.85,6832.5
2024-05-23T14:15:00+05:30,6831.4,6853.5,6827.3,6832.4
2024-05-23T14:30:00+05:30,6832.7,6832.7,6814.2,6829.9
2024-05-23T14:45:00+05:30,6829.9,6831.25,6813.6,6817.95
2024-05-23T15:00:00+05:30,6821.15,6837.9,6812.5,6835.1
2024-05-23T15:15:00+05:30,6833.45,6835.0,6820.0,6825.0
2024-05-24T09:15:00+05:30,6815.0,6910.0,6793.0,6902.65
2024-05-24T09:30:00+05:30,6902.6,6905.75,6866.05,6886.95
2024-05-24T09:45:00+05:30,6885.0,6895.0,6872.05,6877.0
2024-05-24T10:00:00+05:30,6877.0,6883.35,6831.25,6845.0
2024-05-24T10:15:00+05:30,6845.0,6878.75,6833.35,6868.85
2024-05-24T10:30:00+05:30,6866.85,6888.0,6866.3,6869.9
2024-05-24T10:45:00+05:30,6868.0,6882.3,6856.1,6878.95
2024-05-24T11:00:00+05:30,6876.3,6879.0,6860.7,6863.15
2024-05-24T11:15:00+05:30,6863.0,6870.0,6857.9,6865.6
2024-05-24T11:30:00+05:30,6867.95,6870.0,6865.0,6866.35
2024-05-24T11:45:00+05:30,6866.35,6869.55,6856.0,6859.35
2024-05-24T12:00:00+05:30,6859.1,6867.5,6852.05,6863.0
2024-05-24T12:15:00+05:30,6864.0,6870.0,6860.0,6863.3
2024-05-24T12:30:00+05:30,6863.6,6869.95,6860.2,6867.0
2024-05-24T12:45:00+05:30,6867.0,6875.95,6865.0,6868.0
2024-05-24T13:00:00+05:30,6868.0,6883.0,6863.1,6863.45
2024-05-24T13:15:00+05:30,6863.4,6880.0,6863.0,6877.8
2024-05-24T13:30:00+05:30,6877.8,6885.0,6874.0,6881.95
2024-05-24T13:45:00+05:30,6882.0,6883.3,6875.0,6879.65
2024-05-24T14:00:00+05:30,6879.7,6880.5,6861.35,6862.8
2024-05-24T14:15:00+05:30,6862.8,6872.5,6845.8,6859.0
2024-05-24T14:30:00+05:30,6859.0,6860.0,6846.0,6848.7
2024-05-24T14:45:00+05:30,6849.9,6851.0,6843.15,6850.0
2024-05-24T15:00:00+05:30,6850.25,6851.9,6818.15,6838.0
2024-05-24T15:15:00+05:30,6841.0,6847.4,6820.5,6828.8
2024-05-27T09:15:00+05:30,6859.0,6875.0,6838.0,6863.95
2024-05-27T09:30:00+05:30,6864.0,6867.5,6850.05,6859.4
2024-05-27T09:45:00+05:30,6860.0,6865.0,6815.0,6818.1
2024-05-27T10:00:00+05:30,6818.1,6850.0,6810.0,6840.0
2024-05-27T10:15:00+05:30,6840.0,6855.0,6840.0,6853.4
2024-05-27T10:30:00+05:30,6853.4,6866.0,6849.75,6865.55
2024-05-27T10:45:00+05:30,6865.2,6892.8,6860.5,6889.4
2024-05-27T11:00:00+05:30,6888.8,6895.5,6870.6,6890.0
2024-05-27T11:15:00+05:30,6889.25,6895.0,6878.15,6889.6
2024-05-27T11:30:00+05:30,6890.0,6895.0,6880.0,6892.2
2024-05-27T11:45:00+05:30,6890.95,6904.0,6879.35,6899.8
2024-05-27T12:00:00+05:30,6901.0,6925.0,6895.0,6919.0
2024-05-27T12:15:00+05:30,6919.1,6935.0,6915.0,6930.5
2024-05-27T12:30:00+05:30,6930.5,6959.55,6930.5,6937.25
2024-05-27T12:45:00+05:30,6937.25,6948.0,6923.7,6931.15
2024-05-27T13:00:00+05:30,6930.9,6946.7,6930.85,6938.9
2024-05-27T13:15:00+05:30,6937.45,6947.05,6936.45,6945.0
2024-05-27T13:30:00+05:30,6943.35,6946.95,6938.0,6943.4
2024-05-27T13:45:00+05:30,6941.55,6943.5,6925.25,6934.05
2024-05-27T14:00:00+05:30,6934.15,6943.0,6932.55,6940.65
2024-05-27T14:15:00+05:30,6940.6,6945.0,6935.0,6940.75
2024-05-27T14:30:00+05:30,6940.35,6942.0,6923.0,6925.05
2024-05-27T14:45:00+05:30,6923.3,6928.35,6880.5,6886.95
2024-05-27T15:00:00+05:30,6884.0,6904.65,6867.55,6898.4
2024-05-27T15:15:00+05:30,6898.4,6907.3,6891.85,6895.0
2024-05-28T09:15:00+05:30,6913.9,6939.95,6896.0,6939.95
2024-05-28T09:30:00+05:30,6939.95,6945.0,6920.8,6925.1
2024-05-28T09:45:00+05:30,6925.1,6930.1,6920.0,6929.0
